id_programa;ano_exercicio;cd_programa;nome
9851;2011;200;"PRODUCAO, SISTEMATIZACAO E DISSEMINACAO DE DADOS ESTATISTICOS"
9852;2011;264;"PROGRAMA DE APOIO FINANCEIRO A IMPLEMENTACAO DE PROJETOS DE PARCERIA PUBLICO-PRIVADA"
9853;2012;6;"CIDADE ADMINISTRATIVA"
9854;2012;128;"ADMINISTRACAO LOGISTICA, PATRIMONIAL E GESTAO DO SISTEMA CORPORATIVO DE ADMINISTRACAO DE MATERIAIS E SERVICOS"
9855;2012;160;"GESTAO DOS REPASSES VOLUNTARIOS"
9856;2011;181;"GERENCIAMENTO DE ESTADIOS E PROMOCAO DE EVENTOS ESPORTIVOS, RELIGIOSOS E SOCIO-CULTURAIS"
9857;2011;154;"MINAS JOVEM PROTAGONISTA"
9858;2011;4;"ATENDIMENTO AS MEDIDAS SOCIOEDUCATIVAS"
9859;2010;729;"PROCESSO LEGISLATIVO"
9860;2011;165;"LEITE PELA VIDA"
9861;2011;152;"FOMENTO A GESTAO LOCAL DE POLITICAS SOBRE DROGAS"
9862;2011;160;"REDE COMPLEMENTAR DE SUPORTE SOCIAL E ATENCAO AO DEPENDENTE QUIMICO"
9863;2010;766;"BENEFICIOS ASSISTENCIAIS"
9864;2010;44;"REGIONALIZACAO - URGENCIA E EMERGENCIA"
9865;2011;109;"PROTECAO DA BIODIVERSIDADE E UNIDADES DE CONSERVACAO"
9866;2011;113;"DESENVOLVIMENTO SUSTENTAVEL DE RECURSOS HIDRICOS"
9867;2011;16;"TURISMO COMPETITIVO EM MINAS GERAIS"
9868;2010;155;"MANUTENCAO DOS SISTEMAS GERENCIAIS CORPORATIVOS"
9869;2011;189;"PRESERVACAO DA ORDEM PUBLICA, EXERCICIO DA POLICIA JUDICIARIA E INVESTIGACAO CRIMINAL"
9870;2011;219;"RECOLHIMENTO E GUARDA DE DETENTOS DO ESTADO"
9871;2011;168;"PROGRAMA NACIONAL DE DESENVOLVIMENTO DO TURISMO  PRODETUR NACIONAL MINAS GERAIS"
9872;2010;731;"REPRESENTACAO E DEFESA DOS INTERESSES DO ESTADO DE MINAS GERAIS NOS ESCRITORIOS REGIONAIS"
9873;2010;750;"GERENCIAMENTO DE OBRAS E SERVICOS DE ENGENHARIA PUBLICA"
9874;2010;114;"PROMOCAO E MARKETING TURISTICO"
9875;2010;244;"ENSINO TECNICO PARA O AGRONEGOCIO"
9876;2010;52;"UNIVERSALIZACAO DO ACESSO A ENERGIA ELETRICA NO CAMPO"
9877;2011;743;"SERVICO ESPECIAL DE SEGURANCA"
9878;2011;123;"FOMENTO A PRODUCAO CULTURAL"
9879;2011;193;"GESTAO INTEGRADA DO SISTEMA DE DEFESA SOCIAL"
9880;2010;104;"ELABORACAO E IMPLEMENTACAO DA POLITICA ENERGETICA DO ESTADO"
9881;2010;764;"ASSISTENCIA COMPLEMENTAR"
9882;2010;201;"PRODUCAO DE SERVICOS LABORATORIAIS"
9883;2010;753;"GERACAO DE CONHECIMENTOS CIENTIFICOS E BIOTECNOLOGICOS"
9884;2011;197;"ORDENAMENTO TERRITORIAL DE MINAS GERAIS"
9885;2012;280;"GESTAO DA ESTRATEGIA GOVERNAMENTAL"
9886;2012;162;"DESENVOLVIMENTO DAS POLITICAS DE DIREITOS HUMANOS"
9887;2012;749;"REGIME PROPRIO DE PREVIDENCIA SOCIAL"
9888;2012;182;"MONITORAMENTO E FISCALIZACAO AMBIENTAL"
9889;2012;205;"REGULACAO DA PRESTACAO DOS SERVICOS DE ABASTECIMENTO DE AGUA E ESGOTAMENTO SANITARIO"
9890;2012;7;"COPA DO MUNDO 2014"
9891;2012;189;"PRESERVACAO DA ORDEM PUBLICA, EXERCICIO DA POLICIA JUDICIARIA E INVESTIGACAO CRIMINAL"
9892;2012;52;"ALIANCA PELA VIDA"
9893;2012;278;"ASSOCIATIVISMO MUNICIPAL: FORTALECENDO A REDE DE CIDADES"
9894;2012;124;"PROMOCAO E DIFUSAO CULTURAL"
9895;2012;125;"MODERNIZACAO E PRESERVACAO DA INFRAESTRUTURA CULTURAL."
9896;2012;704;"EDICAO, IMPRESSAO, COMERCIALIZACAO E DIVULGACAO DO JORNAL MINAS GERAIS E DOS SERVICOS GRAFICOS"
9897;2012;121;"FORMACAO E CAPACITACAO CULTURAL E ARTISTICA"
9898;2012;734;"PRESTACAO JURISDICIONAL MILITAR"
9899;2012;179;"TRAVESSIA NOTA DEZ"
9900;2012;2;"SAUDE INTEGRADA"
9901;2012;243;"FUNDERUR - APOIO AO PEQUENO PRODUTOR RURAL"
9902;2012;208;"CERTIFICA MINAS"
9903;2012;291;"ENSINO MEDIO E FUNDAMENTAL - ESCOLA ESTADUAL ORDEM E PROGRESSO"
9904;2012;712;"ADMINISTRACAO DE PALACIOS"
9905;2012;106;"DESENVOLVIMENTO DO CENTRO DE TECIDOS BIOLOGICOS DE MINAS GERAIS"
9906;2012;154;"AGENDA JOVEM"
9907;2014;729;"PROCESSO LEGISLATIVO"
9908;2015;729;"PROCESSO LEGISLATIVO"
9909;2013;746;"CONTROLE EXTERNO DOS RECURSOS PUBLICOS"
9910;2015;746;"CONTROLE EXTERNO DA GESTAO DOS RECURSOS PUBLICOS"
9911;2016;760;"CAPACITACAO E ORIENTACAO NA GESTAO DOS RECURSOS PUBLICOS"
9912;2014;706;"PRESTACAO JURISDICIONAL"
9913;2016;734;"PRESTACAO JURISDICIONAL MILITAR"
9914;2013;707;"AMPLIACAO DA EFICIENCIA NA GESTAO PROCESSUAL"
9915;2016;726;"ACESSO A JUSTICA"
9916;2014;726;"ACESSO A JUSTICA"
9917;2016;148;"COORDENACAO DA ACAO GOVERNAMENTAL"
9918;2013;171;"PLANEJAMENTO, ORCAMENTO E ARTICULACAO DAS ACOES GOVERNAMENTAIS"
9919;2016;4;"INFRAESTRUTURA E LOGISTICA DA POLICIA CIVIL"
9920;2014;13;"DESCOMPLICAR - MINAS INOVA"
9921;2016;52;"REPRESENTACAO E DEFESA DOS INTERESSES DO ESTADO DE MINAS GERAIS NOS ESCRITORIOS REGIONAIS"
9922;2016;69;"FORTALECIMENTO DAS RELACOES ENTRE O PODER LEGISLATIVO E EXECUTIVO"
9923;2016;76;"GERENCIAMENTO E EXECUCAO DE OBRAS E SERVICOS DE ENGENHARIA PUBLICA"
9924;2015;702;"OBRIGACOES ESPECIAIS"
9925;2014;760;"MODERNIZACAO DO SISTEMA DE CONTROLE EXTERNO"
9926;2016;15;"GESTAO EFETIVA DA ADMINISTRACAO TRIBUTARIA ESTADUAL"
9927;2013;207;"FORTALECIMENTO INSTITUCIONAL PARA MODERNIZACAO DA GESTAO FISCAL"
9928;2014;215;"GERENCIAMENTO DAS ATIVIDADES DE ARRECADACAO, FISCALIZACAO E DE TRIBUTACAO ESTADUAL"
9929;2013;40;"INVESTIMENTO COMPETITIVO PARA O FORTALECIMENTO E DIVERSIFICACAO DA ECONOMIA MINEIRA"
9930;2016;184;"AVANCA MINAS"
9931;2014;264;"APOIO FINANCEIRO A IMPLEMENTACAO DE CONTRATOS DE PPP"
9932;2013;709;"COMUNICACAO SOCIAL"
9933;2013;156;"INCENTIVO A CADEIAS PRODUTIVAS REGIONAIS"
9934;2016;165;"ELABORACAO DE ESTUDOS, PESQUISAS E PROJETOS EM POLITICAS PUBLICAS"
9935;2013;20;"INFRAESTRUTURA DE DEFESA SOCIAL"
9936;2014;296;"ATENDIMENTO DO SERVIDOR DO SISTEMA DE DEFESA SOCIAL"
9937;2014;214;"AVALIACAO E QUALIDADE DA ATUACAO DOS ORGAOS DE DEFESA SOCIAL"
9938;2014;146;"MINAS MUNDO"
9939;2014;767;"RESERVA DE BENEFICIOS"
9940;2015;194;"GESTAO DA SECRETARIA DE ESTADO DE SAUDE"
9941;2013;237;"ATENCAO A SAUDE"
9942;2013;720;"PLANO DE ATENCAO A SAUDE"
9943;2014;720;"PLANO DE ATENCAO A SAUDE"
9944;2013;732;"SERVICOS PROPRIOS DE ATENCAO A SAUDE DOS BENEFICIARIOS"
9945;2014;732;"SERVICOS PROPRIOS DE ATENCAO A SAUDE DOS BENEFICIARIOS"
9946;2015;206;"DESENVOLVIMENTO DE EDUCACAO NA SAUDE"
9947;2014;102;"ATENDIMENTO COMUNITARIO E PSICOPEDAGOGICO NA FUNDACAO HELENA ANTIPOFF"
9948;2016;49;"RESIDENCIA MEDICA"
9949;2015;53;"SANEAMENTO PARA TODOS"
9950;2013;120;"PROGRAMA DE SAUDE OCUPACIONAL E EXECUCAO PERICIAL"
9951;2015;151;"EDUCACAO PROFISSIONAL PARA INSERCAO NO MUNDO DO TRABALHO"
9952;2013;36;"TRAVESSIA"
9953;2014;36;"TRAVESSIA"
9954;2016;125;"CONSOLIDACAO DA POLITICA DE ECONOMIA SOLIDARIA"
9955;2015;15;"EDUCACAO PARA CRESCER"
9956;2015;125;"MODERNIZACAO E PRESERVACAO DA INFRAESTRUTURA CULTURAL."
9957;2014;9;"CIRCUITOS CULTURAIS DE MINAS GERAIS"
9958;2013;9;"CIRCUITOS CULTURAIS DE MINAS GERAIS"
9959;2016;62;"INFRAESTRUTURA RURAL"
9960;2013;105;"GESTAO AMBIENTAL INTEGRADA"
9961;2015;109;"PROTECAO DA BIODIVERSIDADE E UNIDADES DE CONSERVACAO"
9962;2013;113;"DESENVOLVIMENTO SUSTENTAVEL DE RECURSOS HIDRICOS"
9963;2016;120;"GESTAO E DESENVOLVIMENTO SUSTENTAVEL DE RECURSOS HIDRICOS"
9964;2016;121;"GESTAO AMBIENTAL INTEGRADA"
9965;2016;143;"PROTECAO DAS AREAS AMBIENTALMENTE CONSERVADAS, A FAUNA, E A BIODIVERSIDADE FLORESTAL."
9966;2013;182;"MONITORAMENTO E FISCALIZACAO AMBIENTAL"
9967;2016;55;"CERTIFICA MINAS CAFE"
9968;2013;217;"SEGURANCA DE ALIMENTOS"
9969;2015;112;"VIABILIZACAO DA INFRAESTRUTURA E LOGISTICA RURAL"
9970;2015;164;"PROJETO JAIBA"
9971;2016;92;"APOIO FINANCEIRO AO TURISMO MINEIRO"
9972;2014;103;"APOIO FINANCEIRO AO TURISMO MINEIRO"
9973;2013;173;"PROGRAMA DE UNIVERSALIZACAO DO ACESSO A SERVICOS DE TELECOMUNICACAO EM MINAS GERAIS - MINAS COMUNICA"
9974;2014;126;"RADIODIFUSAO"
9975;2015;160;"APOIO PARA O DESENVOLVIMENTO MUNICIPAL GESTAO E TRANSFERENCIAS DE RECURSOS"
9976;2016;171;"MODERNIZACAO DA GESTAO DO PATRIMONIO IMOBILIARIO ESTADUAL"
9977;2015;270;"APOIO NA REALIZACAO DAS METAS PRIORITARIAS DO GOVERNO DE MINAS GERAIS"
9978;2015;710;"ASSESSORAMENTO SUPERIOR"
9979;2015;731;"REPRESENTACAO E DEFESA DOS INTERESSES DO ESTADO DE MINAS GERAIS NOS ESCRITORIOS REGIONAIS"
9980;2016;161;"AUDITORIA GOVERNAMENTAL"
9981;2014;255;"AUDITORIA GOVERNAMENTAL E CORREICAO ADMINISTRATIVA"
9982;2015;255;"AUDITORIA INTERNA GOVERNAMENTAL"
9983;2013;158;"GOVERNANCA ELETRONICA"
9984;2016;33;"SERVICO ESPECIAL DE SEGURANCA GOVERNAMENTAL"
9985;2013;172;"ASSISTENCIA AO MILITAR"
9986;2015;172;"ASSISTENCIA AO MILITAR"
9987;2014;8;"AVANCA MINAS OLIMPICA"
9988;2015;8;"AVANCA MINAS OLIMPICA"
9989;2014;187;"ASSISTENCIA HEMATOLOGICA E HEMOTERAPICA"
9990;2014;764;"ASSISTENCIA COMPLEMENTAR"
9991;2016;75;"DESENVOLVIMENTO E PRODUCAO DE MEDICAMENTOS PARA O SISTEMA UNICO DE SAUDE (SUS)."
9992;2013;153;"DESENVOLVIMENTO DA EDUCACAO BASICA NA FUNDACAO HELENA ANTIPOFF"
9993;2015;291;"COLEGIO ESTADUAL ORDEM E PROGRESSO"
9994;2013;198;"REDE DE CAPACITACAO E PROMOCAO DA CULTURA DA PAZ NAS ESCOLAS"
9995;2016;26;"DESENVOLVIMENTO DA INFRAESTRUTURA MUNICIPAL E REGIONAL"
9355;2016;706;"PRESTACAO JURISDICIONAL"
9356;2015;738;"PROTECAO E DEFESA DO CONSUMIDOR"
9357;2016;738;"PROTECAO E DEFESA DO CONSUMIDOR"
9358;2013;714;"AQUISICAO, CONSTRUCAO, REPAROS DE BENS IMOVEIS"
9359;2013;711;"REPRESENTACAO JURIDICA DO ESTADO"
9360;2015;175;"QUALIDADE E PRODUTIVIDADE DO GASTO"
9361;2013;175;"QUALIDADE E PRODUTIVIDADE DO GASTO"
9362;2013;6;"CIDADE ADMINISTRATIVA"
9363;2016;14;"GESTAO FISCAL, CONTABIL E FINANCEIRA DO ESTADO"
9364;2015;45;"GOVERNO EFICIENTE"
9365;2015;261;"APRIMORAMENTO DA GESTAO PUBLICA"
9366;2015;215;"GERENCIAMENTO DAS ATIVIDADES DE ARRECADACAO, FISCALIZACAO E DE TRIBUTACAO ESTADUAL"
9367;2015;167;"FINANCIA MINAS - PROMOCAO DO INVESTIMENTO ESTRATEGICO"
9368;2015;264;"APOIO FINANCEIRO A IMPLEMENTACAO DE CONTRATOS DE PPP"
9369;2013;264;"APOIO FINANCEIRO A IMPLEMENTACAO DE CONTRATOS DE PPP"
9370;2014;709;"COMUNICACAO SOCIAL"
9371;2016;190;"GESTAO ESTRATEGICA DE PESSOAS"
9372;2014;741;"ACOES DE DEFESA CIVIL NOS MUNICIPIOS MINEIROS"
9373;2014;21;"GESTAO INTEGRADA DE DEFESA SOCIAL"
9374;2013;34;"MINAS MAIS SEGURA"
9375;2014;189;"PRESERVACAO DA ORDEM PUBLICA, EXERCICIO DA POLICIA JUDICIARIA E INVESTIGACAO CRIMINAL"
9376;2014;743;"SERVICO ESPECIAL DE SEGURANCA"
9377;2014;20;"INFRAESTRUTURA DE DEFESA SOCIAL"
9378;2015;296;"ATENDIMENTO DO SERVIDOR DO SISTEMA DE DEFESA SOCIAL"
9379;2013;139;"PROGRAMA DE APOIO A AMPLIACAO E A MELHORIA DOS SISTEMAS PRISIONAL E SOCIOEDUCATIVO"
9380;2014;778;"PROGRAMA ESTADUAL DE ASSISTENCIA AO PECULIO DOS SERVIDORES DO ESTADO DE MINAS GERAIS"
9381;2015;766;"BENEFICIOS ASSISTENCIAIS"
9382;2016;180;"GESTAO DO SISTEMA UNICO DE SAUDE"
9383;2016;71;"SERVICOS PRESTADOS PELO IPSEMG NA REDE PROPRIA"
9384;2013;138;"FORTALECIMENTO DA GESTAO DAS UNIDADES ADMINISTRATIVAS"
9385;2014;237;"ATENCAO A SAUDE"
9386;2013;44;"REDES INTEGRADAS DE SERVICOS DE SAUDE"
9387;2013;49;"SAUDE EM CASA"
9388;2013;206;"DESENVOLVIMENTO DE EDUCACAO NA SAUDE"
9389;2015;275;"ESTRUTURACAO DA REDE ESTADUAL DE ASSISTENCIA FARMACEUTICA."
9390;2013;52;"ALIANCA PELA VIDA"
9391;2014;52;"ALIANCA PELA VIDA"
9392;2016;131;"INOVACAO CIENTIFICA E TECNOLOGICA"
9393;2014;272;"POLITICA DE PROMOCAO DE EMPREGO"
9394;2015;162;"DESENVOLVIMENTO DAS POLITICAS DE DIREITOS HUMANOS"
9395;2015;272;"POLITICA DE PROMOCAO DE EMPREGO"
9396;2013;15;"EDUCACAO PARA CRESCER"
9397;2015;143;"FORMACAO PROFISSIONAL PARA O MERCADO DE TRABALHO"
9398;2015;121;"FORMACAO E CAPACITACAO CULTURAL E ARTISTICA"
9399;2013;124;"PROMOCAO E DIFUSAO CULTURAL"
9400;2013;23;"JOVENS MINEIROS PROTAGONISTAS"
9401;2014;114;"ESTRUTURACAO, DESENVOLVIMENTO E PROMOCAO DO TURISMO MINEIRO"
9402;2015;114;"ESTRUTURACAO, DESENVOLVIMENTO E PROMOCAO DO TURISMO MINEIRO"
9403;2014;42;"DESTINO MINAS"
9404;2014;109;"PROTECAO DA BIODIVERSIDADE E UNIDADES DE CONSERVACAO"
9405;2015;116;"ESTRADAS VICINAIS DE MINAS"
9406;2014;130;"INFRAESTRUTURA RURAL"
9407;2013;169;"DESENVOLVIMENTO DO AGRONEGOCIO MINEIRO"
9408;2016;206;"CULTIVANDO AGUA BOA"
9409;2014;185;"DEFESA SANITARIA"
9410;2015;185;"DEFESA SANITARIA"
9411;2014;217;"SEGURANCA DE ALIMENTOS"
9412;2016;12;"ENSINO TECNICO PARA O AGRONEGOCIO"
9413;2014;210;"GERACAO DE CONHECIMENTO E DE TECNOLOGIA AGROPECUARIA"
9414;2014;112;"VIABILIZACAO DA INFRAESTRUTURA E LOGISTICA RURAL"
9415;2015;161;"DESENVOLVIMENTO SUSTENTAVEL DA AGRICULTURA FAMILIAR"
9416;2015;28;"SUSTENTABILIDADE E INFRAESTRUTURA NO CAMPO"
9417;2014;164;"PROJETO JAIBA"
9418;2016;142;"3 A - ALIMENTO, AGUA E AMBIENTE"
9419;2013;114;"ESTRUTURACAO, DESENVOLVIMENTO E PROMOCAO DO TURISMO MINEIRO"
9420;2014;135;"TELEFONIA RURAL"
9421;2014;104;"ACOES ESTRATEGICAS PARA O SETOR ENERGETICO DO ESTADO"
9422;2016;181;"DISTRIBUICAO DE ENERGIA ELETRICA"
9423;2016;84;"OPERACAO E SEGURANCA DOS CORREDORES DE TRANSPORTE"
9424;2013;35;"MINAS LOGISTICA"
9425;2016;999;"RESERVA DE CONTINGENCIA"
9426;2014;122;"ADMINISTRACAO DE PESSOAL E GESTAO DOS SISTEMAS DE PESSOAL"
9427;2014;160;"APOIO PARA O DESENVOLVIMENTO MUNICIPAL GESTAO E TRANSFERENCIAS DE RECURSOS"
9428;2014;167;"FINANCIA MINAS - PROMOCAO DO INVESTIMENTO ESTRATEGICO"
9429;2013;213;"MODERNIZACAO DA GESTAO E DO PLANEJAMENTO"
9430;2014;270;"APOIO NA REALIZACAO DAS METAS PRIORITARIAS DO GOVERNO DE MINAS GERAIS"
9431;2014;712;"ADMINISTRACAO DE PALACIOS"
9432;2013;263;"MINAS ABERTA"
9433;2014;263;"MINAS ABERTA"
9434;2014;184;"FORMACAO E CAPACITACAO DE POLICIAIS CIVIS"
9435;2015;184;"FORMACAO E CAPACITACAO"
9436;2013;219;"RECOLHIMENTO E GUARDA DE DETENTOS DO ESTADO"
9437;2015;49;"SAUDE EM CASA"
9438;2013;106;"DESENVOLVIMENTO DO CENTRO DE TECIDOS BIOLOGICOS DE MINAS GERAIS"
9439;2013;187;"ASSISTENCIA HEMATOLOGICA E HEMOTERAPICA"
9440;2015;715;"ASSISTENCIA A SAUDE DOS SEGURADOS E DOS SEUS DEPENDENTES"
9441;2016;144;"ESCOLA INTEGRAL NA FUNDACAO HELENA ANTIPOFF"
9442;2014;153;"DESENVOLVIMENTO DA EDUCACAO BASICA NA FUNDACAO HELENA ANTIPOFF"
9443;2015;153;"DESENVOLVIMENTO DA EDUCACAO BASICA NA FUNDACAO HELENA ANTIPOFF"
9444;2013;170;"DESENVOLVIMENTO DO ENSINO FUNDAMENTAL E MEDIO - CTPM"
9445;2013;115;"DESENVOLVIMENTO DA EDUCACAO SUPERIOR NA FUNDACAO HELENA ANTIPOFF"
9446;2014;152;"FOMENTO A GESTAO LOCAL DE POLITICAS SOBRE DROGAS"
9447;2015;152;"FOMENTO A GESTAO LOCAL DE POLITICAS SOBRE DROGAS"
9448;2014;178;"FORTALECIMENTO E DIVULGACAO DOS DIREITOS DOS CONSUMIDORES"
9449;2015;772;"PROMOCAO DOS DIREITOS DIFUSOS E COLETIVOS"
9450;2014;765;"APOIO HABITACIONAL"
9451;2013;144;"PROMOCAO E DEFESA DA CIDADANIA"
9452;2015;144;"PROMOCAO, DEFESA DA CIDADANIA NO CAMPO E ACESSO AO CREDITO FUNDIARIO"
9453;2013;284;"FOMENTO AO CRESCIMENTO DAS MICROEMPRESAS E EMPRESAS DE PEQUENO PORTE DE MINAS GERAIS"
9454;2015;704;"EDICAO, IMPRESSAO, COMERCIALIZACAO E DIVULGACAO DO JORNAL MINAS GERAIS E DOS SERVICOS GRAFICOS"
9455;2015;111;"DIFUSAO DE INFORMACOES DO SETOR MINEROMETALURGICO"
9456;2014;245;"REGISTRO PUBLICO DE EMPRESAS MERCANTIS E ATIVIDADES AFINS"
9457;2016;31;"AUXILIO FINANCEIRO AO SEGURADO"
9458;2016;220;"INTEGRACAO, COORDENACAO E AMPLIACAO DA OFERTA DE SERVICOS E ACOES PARA A JUVENTUDE"
9459;2014;212;"MINAS OLIMPICA"
9460;2015;149;"INCENTIVO AO ESPORTE"
9461;2014;197;"ORDENAMENTO TERRITORIAL DE MINAS GERAIS"
9462;2013;192;"VERIFICACAO E FISCALIZACAO METROLOGICA E DA QUALIDADE"
9463;2015;192;"VERIFICACAO E FISCALIZACAO METROLOGICA E DA QUALIDADE"
9464;2016;164;"EXPANSAO E CONSOLIDACAO DO ENSINO PROFISSIONALIZANTE E SUPERIOR"
9465;2013;101;"ARRANJOS PRODUTIVOS, POLOS DE EXCELENCIA E POLOS DE INOVACAO"
9466;2015;242;"SUPERVISAO E EXPANSAO DO ENSINO SUPERIOR"
9467;2015;262;"DESENVOLVIMENTO DE ATIVIDADES DE EDUCACAO, CAPACITACAO E PESQUISA APLICADA EM AGUAS"
9468;2016;215;"INCENTIVO A INOVACAO TECNOLOGICA"
9469;2016;89;"APOIO A EXECUCAO DE ACOES E SERVICOS PUBLICOS EM METROLOGIA E QUALIDADE"
9470;2016;95;"PROMOCAO DE JUSTICA METROLOGICA NAS RELACOES DE CONSUMO"
9471;1998;4;"PROCESSO JUDICIARIO"
9472;1999;4;"PROCESSO JUDICIARIO"
9473;1999;16;"ABASTECIMENTO"
9474;1999;82;"PREVIDENCIA"
9475;1998;8;"ADMINISTRACAO FINANCEIRA"
9476;1997;9;"PLANEJAMENTO GOVERNAMENTAL"
9477;1997;42;"ENSINO FUNDAMENTAL"
9478;2000;506;"ATENDIMENTO AOS JOVENS E ADULTOS"
9479;2000;900;"CONTRIBUICAO A ENTIDADES E FUNDOS"
10387;2012;161;"DESENVOLVIMENTO DA AGRICULTURA FAMILIAR E DO AGRONEGOCIO"
10388;2012;207;"FORTALECIMENTO INSTITUCIONAL PARA MODERNIZACAO DA GESTAO FISCAL"
10389;2012;212;"MINAS ESPORTE"
10390;2012;8;"AVANCA MINAS OLIMPICA"
10391;2012;170;"DESENVOLVIMENTO DO ENSINO FUNDAMENTAL E MEDIO - CTPM"
10392;2012;731;"REPRESENTACAO E DEFESA DOS INTERESSES DO ESTADO DE MINAS GERAIS NOS ESCRITORIOS REGIONAIS"
10393;2012;217;"SEGURANCA DE ALIMENTOS"
10394;2012;244;"ENSINO TECNICO PARA O AGRONEGOCIO"
10395;2012;778;"PROGRAMA ESTADUAL DE ASSISTENCIA AO PECULIO DOS SERVIDORES DO ESTADO DE MINAS GERAIS"
10396;2012;766;"BENEFICIOS ASSISTENCIAIS"
10397;2012;242;"SUPERVISAO E EXPANSAO DO ENSINO SUPERIOR"
10398;2013;0;"SEM DESCRICAO"
10399;2013;760;"MODERNIZACAO DO SISTEMA DE CONTROLE EXTERNO"
10400;2016;714;"AQUISICAO, CONSTRUCAO, REPAROS DE BENS IMOVEIS"
10401;2016;711;"REPRESENTACAO JURIDICA DO ESTADO"
10402;2015;711;"REPRESENTACAO JURIDICA DO ESTADO"
10403;2015;726;"ACESSO A JUSTICA"
10404;2015;13;"DESCOMPLICAR - MINAS INOVA"
10405;2016;44;"ASSESSORAMENTO SUPERIOR"
10406;2014;702;"OBRIGACOES ESPECIAIS"
10407;2013;261;"APRIMORAMENTO DA GESTAO PUBLICA"
10408;2014;261;"APRIMORAMENTO DA GESTAO PUBLICA"
10409;2013;117;"FORTALECIMENTO INSTITUCIONAL PARA MODERNIZACAO DA GESTAO FISCAL - SEGUNDA ETAPA"
10410;2014;117;"FORTALECIMENTO INSTITUCIONAL PARA MODERNIZACAO DA GESTAO FISCAL - SEGUNDA ETAPA"
10411;2014;147;"GESTAO FISCAL, CONTABIL E FINANCEIRA DO ESTADO."
10412;2013;215;"GERENCIAMENTO DAS ATIVIDADES DE ARRECADACAO, FISCALIZACAO E DE TRIBUTACAO ESTADUAL"
10413;2016;70;"COMUNICACAO SOCIAL"
10414;2016;205;"GESTAO INTEGRADA DE DEFESA SOCIAL"
10415;2013;294;"PROMOCAO DE DEFESA CIVIL"
10416;2015;741;"ACOES DE DEFESA CIVIL NOS MUNICIPIOS MINEIROS"
10417;2013;743;"SERVICO ESPECIAL DE SEGURANCA"
10418;2013;214;"AVALIACAO E QUALIDADE DA ATUACAO DOS ORGAOS DE DEFESA SOCIAL"
10419;2016;203;"PREVENCAO SOCIAL A CRIMINALIDADE"
10420;2016;194;"POLITICAS SOBRE DROGAS"
10421;2015;106;"DESENVOLVIMENTO DA INFRAESTRUTURA GOVERNAMENTAL"
10422;2016;88;"PROGRAMA DE INTERNACIONALIZACAO DE MINAS GERAIS"
10423;2015;146;"MINAS MUNDO"
10424;2013;290;"CONVIVENCIA COM A SECA"
10425;2013;749;"REGIME PROPRIO DE PREVIDENCIA SOCIAL"
10426;2014;749;"REGIME PROPRIO DE PREVIDENCIA SOCIAL"
10427;2013;751;"PRESTACAO DE BENEFICIOS PREVIDENCIARIOS"
10428;2015;767;"RESERVA DE BENEFICIOS"
10429;2014;138;"FORTALECIMENTO DA GESTAO DAS UNIDADES ADMINISTRATIVAS"
10430;2014;191;"GESTAO DA ESCOLA DE SAUDE PUBLICA"
10431;2014;194;"GESTAO DA SECRETARIA DE ESTADO DE SAUDE"
10432;2014;203;"GESTAO DA HEMOMINAS"
10433;2014;204;"GESTAO DA FUNED"
10434;2013;201;"PRODUCAO DE SERVICOS LABORATORIAIS"
10435;2014;251;"ASSISTENCIA A SAUDE DO POLICIAL CIVIL"
10436;2013;238;"VIGILANCIA EM SAUDE"
10437;2015;52;"ALIANCA PELA VIDA"
10438;2016;145;"SANEAMENTO E VIDA"
10439;2015;267;"PROGRAMA DE GERACAO DE RENDA"
10440;2016;213;"CONVIVENCIA DEMOCRATICA"
10441;2013;174;"PROTAGONISMO JUVENIL"
10442;2014;174;"PROTAGONISMO JUVENIL"
10443;2013;129;"EXPANSAO DO ENSINO UNIVERSITARIO"
10444;2013;143;"FORMACAO PROFISSIONAL PARA O MERCADO DE TRABALHO"
10445;2015;131;"PRESERVACAO DO PATRIMONIO CULTURAL"
10446;2016;138;"MODERNIZACAO E PRESERVACAO DA INFRAESTRUTURA CULTURAL"
10447;2016;130;"PROMOCAO E DIFUSAO CULTURAL"
10448;2016;140;"FOMENTO E INCENTIVO A CULTURA"
10449;2016;22;"POLITICAS DE PROTECAO DE DIREITOS HUMANOS"
10450;2013;162;"DESENVOLVIMENTO DAS POLITICAS DE DIREITOS HUMANOS"
10451;2013;7;"COPA DO MUNDO 2014"
10452;2014;105;"GESTAO AMBIENTAL INTEGRADA"
10453;2014;110;"MELHORIA DA QUALIDADE AMBIENTAL"
10454;2013;116;"ESTRADAS VICINAIS DE MINAS"
10455;2016;191;"MELHORIA DA QUALIDADE AMBIENTAL"
10456;2013;28;"SUSTENTABILIDADE E INFRAESTRUTURA NO CAMPO"
10457;2015;40;"INVESTIMENTO COMPETITIVO PARA O FORTALECIMENTO E DIVERSIFICACAO DA ECONOMIA MINEIRA"
10458;2016;34;"TURISMO COMO FATOR DE SUSTENTABILIDADE REGIONAL"
10459;2015;104;"ACOES ESTRATEGICAS PARA O SETOR ENERGETICO DO ESTADO"
10460;2016;157;"ENERGIA COMPETITIVA E SUSTENTAVEL"
10461;2016;67;"PLANEJAMENTO, GERENCIAMENTO E FISCALIZACAO DE SERVICOS E INFRAESTRUTURA DE TRANSPORTES"
