id_material_servico;cd_material_servico;nome
812;10103961;"GUIA DO FERROLHO DA ESPINGARDA -"
813;10103988;"EIXO INFERIOR DA BIELA DA ESPINGARDA -"
814;37750860;"CHASSI PARA BOMBA COSTAL MANUAL/ATOMIZADOR -"
815;23600152;"CARRO DE BOMBEIROS PARA ALTO COMANDO DE AREA -"
816;58970878;"KIT P/INSTALACAO DE SISTEMA DE RADIO-COMUNICACAO -"
817;51100355;"DESEMPENADEIRA DE PEQUENO PORTE -"
818;59200189;"PROTETOR DE ENERGIA ELETRICA -"
819;65170512;"CAMPANULA PARA EQUIPAMENTOS MED./HOSPITALARES -"
820;43400183;"SELO MECANICO PARA CORPO DE MOTO-BOMBA -"
821;65181158;"COLPOSCOPIO -"
822;65181751;"VENTILADOR PULMONAR -"
823;93300085;"FITA DEMARCACAO -"
824;67600018;"REBOBINADOR PARA MICROFILME -"
825;25970445;"PARAFUSO PARA MOTOCICLETA -"
826;84400110;"MEIAS MASCULINAS PARA ESPORTES -"
1;81050224;"SACO PLASTICO -"
2;31100317;"ROLAMENTOS PARA MAQUINAS GRAFICAS -"
3;25900030;"SUPORTE USO MOTOCICLETA -"
4;26100045;"PNEU PARA VEICULO -"
5;70450757;"CARTUCHO ORIGINAL DE TINTA PARA IMPRESSORA (2) -"
6;61450014;"FIO ELETRICO -"
7;70250154;"PENTE DE MEMORIA - PC"
8;74200062;"MAQUINA DE CALCULAR -"
9;75100010;"LAPIS -"
10;75100100;"GOMINHA -"
11;36990973;"REDUCAO PARA CORRENTE DA EMBLISTADEIRA -"
12;78100216;"CHUTEIRA -"
13;76100278;"LIVRO JURIDICO -"
14;36990434;"ESCOVA PARA EQUIPAMENTOS IND. FARMACEUTICA -"
15;89400089;"SALGADOS -"
16;51200074;"CHAVE DE GRIFFO -"
17;65150996;"ZARAGATOA -"
18;64470580;"VITAMINA D + ASSOCIACOES -"
19;72400137;"CONTENTOR (LIXEIRA) PARA COLETA SELETIVA -"
20;65170377;"INTERMEDIARIO -"
21;74300024;"MAQUINA DE DATILOGRAFIA, ELETRICA -"
22;70450358;"CARTUCHO DE TINTA PARA IMPRESSORA, REMANUFATURADO-"
23;25500163;"JUMELO DO FEIXE DE MOLAS VEICULAR -"
24;20900031;"CAPA PROTETORA EMBARCACAO -"
25;80100406;"SOLVENTE INDUSTRIAL -"
26;36991074;"ROLETE PARA EQUIPAMENTOS INDUSTRIA FARMACEUTICA -"
27;60990090;"TESTADOR DE CABEAMENTO OPTICO -"
28;73100110;"MAQUINA DE FAZER CAFE -"
29;49100114;"CALIBRADOR DE PRESSAO PARA PNEUS E CAMARAS -"
30;66700019;"PESO PADRAO -"
31;66350441;"AGITADOR PARA ENSAIO E CLASSIFICACAO DE SOLO -"
32;64983919;"PRUCALOPRIDA -"
33;65320174;"FRONHA USO MEDICO HOSPITALAR -"
34;23200090;"CAVALO MECANICO PARA SEMI-REBOQUE -"
35;65270258;"ROLOS PARA PROCESSADORA DE FILMES DE RAIO-X -"
36;40200108;"BARBANTE -"
37;45100330;"TOALHEIRO PARA PAPEL TOALHA -"
38;77300319;"MICRO SYSTEM -"
39;65201558;"APLICADOR DESCARTAVEL, USO ODONTO -"
40;71950222;"QUADRO MAGNETICO -(III)"
41;65173457;"CANISTER PARA APARELHO DE ANESTESIA -"
42;64370089;"BUDESONIDA -"
43;65190645;"TENTACANULA PARA CIRURGIA -"
44;79300391;"DETERGENTES ENZIMATICOS -"
45;38072688;"PLACA PARA EQUIPAMENTOS DE ESTRADAS -"
46;41400259;"VENTILADOR DE TETO, NAO INDUSTRIAL -"
47;13050060;"MUNICAO (SUSPENSO PARA COMPRAS) -"
48;35400161;"SELADORA -"
49;61450030;"CABO ELETRICO -"
50;65100050;"COMPRESSA DE GAZE HIDROFILA -"
51;66400775;"BASE PARA SISTEMA DE FILTRACAO A VACUO -"
52;84050020;"UNIFORME MASCULINO -"
53;25200020;"CAIXA DE CAMBIO VEICULAR -"
54;65221680;"CANULA PARA EQUIPAMENTOS ODONTO -"
55;44300042;"ESTUFA INDUSTRIAL -"
56;25350072;"VELA DE IGNICAO USO VEICULAR -"
57;71050256;"BAU - (1)"
58;25900900;"VALVULA USO VEICULAR -"
59;68607750;"CIPROFIBRATO - PARA TRANSFORMACAO -"
60;25310216;"PEDAL SELETOR PARA MOTOCICLETA -"
61;65100182;"CURATIVO ALGINATO DE CALCIO E/OU SODIO -"
62;68108184;"CARBOXIMETILCELULOSE P.A. -"
63;73100501;"CHAPA ESPECIAL P/EQUIPAMENTO PREPARAR ALIMENTO -"
64;25200992;"GARFO DE TRANSMISSAO PARA MOTOCICLETA -"
65;25201000;"EIXO RODA PARA MOTOCICLETA -"
66;65173058;"CABO PACIENTE -"
67;65230221;"ESPATULA, USO ODONTO -"
68;65191196;"DIAPASAO NEUROLOGICO -"
69;84100257;"JARDINEIRA FEMININA -"
70;84350121;"SANDALIAS FEMININAS -"
71;68607776;"DPANTENOL -"
72;71050841;"ARMARIO DE COZINHA -"
73;65320255;"CALCA PLASTICA USO HOSPITALAR -"
74;85300080;"PENTE DE CABELO -"
75;65150333;"SALTO ORTOPEDICO -"
76;25300040;"LONA DE FREIO VEICULAR -"
77;87300044;"MUDAS DE PLANTAS -"
78;54400040;"ESCADA PLATAFORMA -"
79;37751085;"EMENDA PARA PICADEIRA -"
80;56800150;"ESTEIRAS DE TRACAO -"
81;66402018;"REPIPETADOR AUTOMATICO -"
82;29300304;"BULBO DO RADIADOR AUTOMOTIVO -"
83;65320212;"LENCOL DE NAO TECIDO, USO HOSPITALAR -"
84;70100136;"COMPUTADOR DESKTOP -"
85;21570108;"TENOXICAM -"
86;65250281;"NEGATOSCOPIO -"
87;65173570;"TRAVA PARA EQUIPAMENTOS MEDICOS HOSPITALARES -"
88;75400618;"IMPRESSOS PERSONALIZADOS, USO MPMG -"
89;5020093;"SOFTWARE COMO SERVICO (SAAS)"
90;66410762;"DESTILADOR DE AGUA -"
91;70100055;"IMPRESSORA -"
92;65173465;"CANAL PARA EQUIPAMENTOS MEDICO-HOSPITALAR-"
93;42100046;"MANGUEIRA DE COMBATE A INCENDIO -"
94;65190882;"FRESA -"
95;64980456;"FORMULAS ENTERAIS, LACTEAS E SUPLEMENTOS -"
96;73300020;"PANELA ATE 20 LITROS -"
97;52100618;"TORQUIMETRO -"
98;25310046;"TERMINAL DE DIRECAO VEICULAR -"
99;66405068;"KIT DE TUBOS PARA BOMBA PERISTALTICA -"
100;65182421;"APARELHO PARA ULTRASSOM -"
101;36991775;"LIBERACAO P/EQUIPAMENTOS INDUSTRIA FARMACEUTICA -"
102;36950246;"PECAS PARA TRANSFORMACAO INDUSTRIA DE JOIAS -"
103;98400010;"ARAME RECOZIDO - OBRAS -"
104;25351664;"BATERIA USO VEICULAR -"
105;37751263;"ANEL PARA EQUIPAMENTOS DE UBV -"
106;49100297;"CARRINHO C/RODIZIO DESLIZANTE, MANUT.MECANICA -"
107;70450455;"CARTUCHO ORIGINAL DE TONER PARA IMPRESSORA -"
108;36500631;"POTE PARA MEDICAMENTO -"
109;75100096;"CLIPS PARA PAPEIS -"
110;75300435;"FICHA -"
111;51800225;"JOGO DE SOQUETES -"
112;51200643;"CHAVE PARA VELA DE IGNICAO -"
113;51100380;"VERRUMA -"
114;25200755;"CARCACA USO VEICULAR -"
115;54400023;"ESCADA DOBRAVEL, DE ATE 6 DEGRAUS -"
116;43200168;"MOTOBOMBA -"
117;73400017;"COLHER -"
118;68300166;"GAS NATURAL USO VEICULAR -"
119;25350188;"ROTOR USO VEICULAR -"
120;85300241;"ESPONJA PARA BANHO -"
121;85100080;"ESMALTE PARA UNHA -"
122;65100204;"CURATIVO ADESIVO DE HIDROPOLIMERO -"
123;36500330;"ENVASADORA DE CREMES E POMADAS -"
124;40100219;"CLIPS PARA CABO DE ACO -"
125;36500194;"FITA PARA INDUSTRIA FARMACEUTICA -"
126;38070073;"REPARO PARA EQUIPAMENTOS DE ESTRADAS -"
127;39500144;"TALHA -"
128;25351389;"VELA IGNICAO MOTOCICLETA -"
129;37750690;"EMBOLO PARA BOMBA COSTAL MANUAL -"
130;36500178;"REATOR PARA INDUSTRIA FARMACEUTICA -"
131;51100410;"TORQUES -"
132;87100347;"SEMENTE DE LINHACA -"
133;68300190;"MONOXIDO DE CARBONO -"
134;36100099;"MAQUINA DE CONTAR PARA INDUSTRIA GRAFICA -"
135;68107820;"CLOROFORMIATO DE 9-FLUORENILMETILA -"
136;73300535;"POTES PARA ARMAZENAMENTO DE CONGELADOS -"
137;65221532;"POLIA PARA MOTOR DO COMPRESSOR DE AR ODONTO -"
138;65173171;"BOMBA DE VACUO PARA AUTOCLAVE USO HOSPITALAR -"
139;68103301;"REAGENTE PARA DOSAGEM DOS IONS -"
140;37751360;"REPARO PARA ROCADEIRA -"
141;37752022;"LUVA PARA EQUIPAMENTOS DE UBV -"
142;69100314;"MATERIAL PARA APLICACAO TESTE PSICOLOGICO -"
143;73500283;"TOALHAS DE PAPEL PARA MESA -"
144;37751115;"CONJUNTO POLIMATIC PARA ROCADEIRA -"
145;81150130;"CAIXA TERMICA PARA GELO -"
146;36950254;"BANCA COM CATRACA PARA INDUSTRIA DE JOIAS -"
147;28150376;"CAMISA DO CILINDRO DO MOTOR DIESEL -"
148;45100365;"PRATELEIRA PARA BANHEIRO -"
149;73500569;"DOSADOR PARA BEBIDAS -"
150;84300027;"SAPATO MASCULINO -"
151;65270240;"BOBINA PARA RAIO-X -"
152;65300637;"BARRA PARA FISIOTERAPIA -"
153;26100088;"CAMARAS DE AR PARA CADEIRA DE RODAS -"
154;66750300;"NORMOGRAFO -"
155;66750172;"BUSSOLA -"
156;25100033;"ALAVANCA USO VEICULAR -"
157;65153235;"COLA CIRURGICA SINTETICA -"
158;29200024;"MOTORES DE PARTIDA ELETRICOS -"
159;65221710;"BACIA PARA CUSPIDEIRA ODONTO -"
160;80100732;"CORANTE -"
161;66750580;"PANTOGRAFO -"
162;68300158;"OXIDO NITROSO -"
163;65300483;"OTOMANO PARA DESCANSO DOS PES -"
164;65172000;"KNOB PARA EQUIPAMENTOS MEDIDO-HOSPITALARES -"
165;51100320;"SERRA-COPO -"
166;65221850;"CABECA COM TUBOS PARA CANETA ALTA ROTACAO ODONTO"
167;37751336;"CONEXAO PARA EQUIPAMENTOS DE UBV -"
168;84150033;"UNIFORME PARA PROTECAO -"
169;84050136;"PALETO MASCULINO -"
170;32350619;"CORREIA P/EQUIPAMENTOS P/TRABALHO EM MADEIRA -"
171;58200339;"TRANSMISSOR"
172;37751140;"ACOPLAMENTO P/MAQUINAS E EQUIPAMENTOS AGRICOLAS -"
173;37751573;"VALVULA PARA EQUIPAMENTO DE UBV/BOMBA COSTAL -"
174;65200470;"LAMPARINA USO GABINETE ODONTOLOGICO -"
175;75300907;"PAPEL PARA VIDEO PRINTER -"
176;36990850;"TAMPA PARA EQUIPAMENTOS INDUSTRIA FARMACEUTICA -"
177;36101346;"PO ANTI-MACULADOR P/SECAGEM TINTAS IND. GRAFICA -"
178;36500593;"DESEMPOEIRADOR -"
179;65190343;"DILATADOR DE COLO -"
180;65202520;"PORTA-TESOURA USO ODONTOLOGICO -"
181;36101427;"PRESSOR PARA MAQUINAS INDUSTRIA GRAFICA -"
182;65156188;"KIT ELETRODO PROCEDIMENTO CIRURGIA TRATO GENITAL -"
183;65202546;"FIOS DE SUTURA USO ODONTO -"
184;65171845;"TAMPA PARA EQUIPAMENTOS MED./HOSPITALARES -"
185;75100738;"ALMOFADA C/TINTA ESPECIAL COLETA IMPRES.DIGITAL -"
186;75100789;"PASTA CANALETA -"
187;37750283;"ISOLADOR PARA ATOMIZADOR/NEBULIZADOR -"
188;32300158;"FACA-PLAINA DE MAQUINA PARA BENEFICIAR MADEIRA -"
189;25102036;"FORRO TETO VEICULAR -"
190;37751484;"ESTRUTURA PARA EQUIPAMENTOS DE UBV -"
191;25330047;"CUBO RODA PARA MOTOCICLETA -"
192;73300519;"QUEIJEIRA -"
193;66500095;"POLARIMETRO -"
194;93300018;"FITA ADESIVA DE FISCALIZACAO PERSONALIZADA -"
195;73500534;"CONJUNTO XICARA/PIRES -"
196;93400012;"CHAPA DE VIDRO -"
197;40100162;"CORRENTE METALICA -"
198;64130339;"BENZILPENICILINA PROCAINA -"
199;36950220;"FIEIRA PARA OURIVESARIA -"
200;87300125;"RECIPIENTE PARA SUBSTRATOS, SEMENTES E MUDAS -"
201;65156463;"CONEXAO ANGULADA PARA TUBO ENDOTRAQUEAL (SWIVEL) -"
202;68201109;"RIFAMPICINA -"
203;36950319;"MAQUINA P/GRAVURA E RECORTE P/INDUSTRIA DE JOIAS -"
204;65270207;"VALVULA DE RAIO-X -"
205;79300480;"DETERGENTE DESINCRUSTANTE -"
206;28150368;"ANEL DE SEGMENTO DO MOTOR DIESEL -"
207;34320032;"FERRO PARA SOLDAGEM (PERMANENTE) -"
208;75100630;"PINO PLASTICO (FAST PIN) P/FIXACAO DE ETIQUETA -"
209;36250074;"MAQUINA PARA SILK SCREEN -"
210;65190424;"TESOURAS CIRURGICA"
211;38220024;"SAPATA PARA EQUIPAMENTO DE PERFURACAO -"
212;65171748;"ETIQUETA PARA EQUIPAMENTOS MEDICO-HOSPITALARES -"
213;25600923;"MOTOR DIESEL AUTOMOTIVO -"
214;43400590;"JUNTAS PARA COMPRESSOR -"
215;56100086;"MARMORE -"
216;66401062;"BORRIFADOR USO LABORATORIO -"
217;72100133;"PANO DE COPA E COZINHA -"
218;49700537;"BOMBA LAVAJATO -"
219;25310020;"BARRA DE DIRECAO VEICULAR -"
220;75301172;"PAPEL HELIOGRAFICO -"
221;70450161;"BASE PARA MOUSE -"
222;75100193;"ALMOFADA PARA CARIMBO -"
223;85300209;"ALICATE PARA MANICURE E PEDICURE -"
224;36991228;"MOTOR/SERVOMOTOR PARA EQUIP. IND. FARMACEUTICA -"
225;10200088;"CAPA PARA COLETE DE USO POLICIAL -"
226;66800226;"MIRA FLUVIOMETRICA -"
227;59750510;"PLACA PARA CANALETA -"
228;65400534;"ESCLEROTOMO -"
229;36990663;"ENGRENAGEM EQUIPAMENTOS INDUSTRIA FARMACEUTICA -"
230;36050610;"DESOSSADORA MECANICA -"
231;66300703;"UNIDADE FILTRANTE EQUIPAMENTO DE CROMATOGRAFIA -"
232;88200019;"ALEVINOS -"
233;75301423;"PASTA ESCOLAR -"
234;74350021;"PROCESSADOR DE TEXTOS -"
235;66320526;"SEPARADOR GAS-LIQUIDO P/EQUIPAMENTO LABORATORIO -"
236;75300168;"ETIQUETA PARA CD E DVD -"
237;62600095;"LAMPIAO A GAS/PILHA -"
238;94400024;"TARUGO DE TEFLON -"
239;72100109;"COLCHAO -"
240;77100786;"ESCALETA -"
241;78300444;"TRAMPOLIM -"
242;25970402;"CABO PARA TACOGRAFO USO VEICULAR -"
243;24250112;"SOQUETE PARA TRATOR DE RODA AGRICOLA -"
244;66500087;"FOTOMETROS"
245;38070715;"VALVULA PARA EQUIPAMENTOS DE ESTRADAS -"
246;68102763;"AGAR BILE VERMELHO VIOLETA -"
247;68103018;"CALDO SOJA TRIPTICASEINA -"
248;23401214;"AVANCO DO GUIDON BICICLETA -"
249;26100100;"CAMARAS DE AR PARA BICICLETAS -"
250;91600170;"OLEO DE MOCOTO -"
251;54300010;"TANQUE ARMAZENAGEM MONTADO -"
252;77100140;"TECLADO ELETRONICO MUSICAL -"
253;65190980;"ELEVADOR/ASPIRADOR USO MEDICO-CIRURGICO -"
254;25500252;"LEQUE SISTEMA SUSPENSAO VEICULAR -"
255;66650020;"EQUIPAMENTO PARA DETECCAO DE GASES -"
256;25600052;"CABECOTE DO MOTOR VEICULAR -"
257;25970569;"BUCHA PARA MOTOCICLETA -"
258;55100244;"VIGAS DE MADEIRA -"
259;66410746;"SISTEMA PARA VIDEO-DOCUMENTACAO DE ELETROFORESE -"
260;36101583;"PITON ROSCADO PARA MAQUINA GRAFICA -"
261;68500068;"SOLUCAO DE FONTE P/CHAPAS ALUMINIO IND. GRAFICA -"
262;31200087;"MANCAL PARA SISTEMA DE REFRIGERACAO -"
263;77300130;"TOCA-FITA -"
264;64830241;"ZUCLOPENTIXOL -"
265;37700952;"COLAR CIRURGICO PARA ANIMAIS -"
266;67600395;"BOLSA EQUIPAMENTO FOTOGRAFICO/CINEMATOGRAFICO -"
267;74900099;"MAQUINA DE PROCESSAMENTO DE CHEQUES -"
268;67500080;"FITA ADESIVA PARA EMENDA DE FILME -"
269;37751530;"PINO PARA NEBULIZADOR/ATOMIZADOR -"
270;98550039;"INTERRUPTOR (APAGADOR) - OBRAS -"
271;68500122;"SOLUCAO DE FORNO PARA CHAPAS INDUSTRIA GRAFICA -"
272;36500623;"CLASSIFICADOR VERTICAL P/INDUSTRIA FARMACEUTICA -"
273;49700707;"FUNDO QUEIMADOR PARA LAVAJATO -"
274;66421896;"PAPEL TERMOSSENSIVEL PARA IMPRESSORA TERMICA -"
275;60150076;"CABO OPTICO PARA COMUNICACAO -"
276;64200035;"DACARBAZINA -"
277;39600181;"ESCOVA DA MAQUINA DE TRACAO DO ELEVADOR -"
278;65156269;"MANIPULADOR UTERINO -"
279;25301608;"LONA DE FREIO PARA MOTOCICLETA -"
280;65230248;"COMPASSO USO ODONTO -"
281;72200073;"CAPACHO DE FIBRA -"
282;65153545;"GRAMPEADOR LINEAR USO MEDICO CIRURGICO -"
283;25601733;"ENGRENAGEM DO COMANDO DE VALVULA MOTOR AUTOMOTIVO-"
284;68102445;"KIT PARA CITOMEGALOVIRUS -"
285;68102402;"REAGENTE PLASMA CONTROLE -"
286;65270045;"ENGRENAGEM PARA PROCESSADORA DE RAIO-X -"
287;36992399;"INDUZIDO P/EQUIPAMENTOS INDUSTRIA FARMACEUTICA -"
288;36992402;"BALANCIM P/EQUIPAMENTOS INDUSTRIA FARMACEUTICA -"
289;65150970;"AGULHA DESCARTAVEL -"
290;25200321;"ARRASTO CAIXA DE CAMBIO VEICULAR -"
291;25351036;"BOTAO DIFUSOR DE AR USO VEICULAR -"
292;37752448;"TRILHO PARA EQUIPAMENTO DE UBV -"
293;73300268;"ACENDEDOR -"
294;65151062;"SERINGA PARA INSULINA -"
295;89150198;"LEGUMES FRESCOS -"
296;98550217;"RALO METAL - OBRAS -"
297;25500210;"ESPIGAO DE CENTRO SISTEMA SUSPENSAO VEICULAR -"
298;53200020;"REBITE PARA EQUIPAMENTOS DE UBV -"
299;66320259;"PLACA DE VIDRO PARA SISTEMA DE ELETROFORESE -"
300;36100790;"SUPORTE DA FACA DO TUBO P/CORTE DO ARAME -"
301;79200214;"DESENTUPIDOR -"
302;36950394;"APARELHO P/TESTAR DIAMANTES P/INDUSTRIA DE JOIAS -"
303;25602349;"PALHETA BOMBA INJETORA MOTOR AUTOMOTIVO DIESEL"
304;46100083;"FILTRO INDUSTRIAL PARA TRATAMENTO DE AGUA -"
305;65250176;"CAMARA DE IDENTIFICACAO DE FILMES DE RX -"
306;45100616;"CANOPLA PARA VALVULA DE DESCARGA -"
307;36990337;"POTENCIOMETRO P/EQUIPAMENTOS IND. FARMACEUTICA -"
308;73500429;"ESPETOS PARA CARNE -"
309;56400330;"LAMINADO PARA REVESTIMENTO DE PAREDE -"
310;65171594;"DIAFRAGMA PARA EQUIPAMENTOS MEDICO/HOSPITALAR -"
311;68106521;"DIACETONA ALCOOL -"
312;65171039;"CONECTOR DE CABO PARA ELETROCARDIOGRAFO -"
313;83150080;"CADARCO -"
314;19100043;"BALSA FLUTUANTE -"
315;29900387;"ENGRENAGEM DO COMANDO AUXILIAR MOTOR AUTOMOTIVO -"
316;73100056;"FORNO -"
317;65201370;"TIRA DE ACO ODONTO -"
318;70350345;"GRAVADOR/LEITOR CD ROM -"
319;66250080;"MEDIDOR DE CONSUMO DE CORRENTE -"
320;65201680;"CIMENTO RESINOSO USO ODONTO -"
321;66401011;"CANETA MARCADORA USO LABORATORIO -"
322;98100041;"AREIA - OBRAS -"
323;98100068;"CIMENTO - OBRAS -"
324;80300324;"MASSA PLASTICA USO AUTOMOTIVO -"
325;65201248;"FRESA CIRURGICA P/IMPLANTE OSSEOINTEGRADO ODONTO -"
326;66402743;"DISPOSITIVO DE INFUSAO INTRAVENOSA COLETA SANGUE -"
327;38100029;"ESCAVADEIRA MECANICA -"
328;75100568;"TRANSPARENCIA -"
991;64981304;"TOPIRAMATO -"
992;43400124;"EIXO ROTOR DO CORPO DE MOTO-BOMBA -"
993;25100190;"CAPO USO VEICULAR -"
994;65182057;"MODULOS PARA MONITOR MULTIPARAMETROS -"
995;74951572;"ESFERA PARA MAQUINA DE DATILOGRAFIA -"
996;73300586;"DESCANSO PARA UTENSILIOS DE COZINHA -"
997;38072114;"EXCENTRICO CONJUNTO DE FREIO PARA EQUIPAMENTO -"
998;89050126;"SALAME -"
999;64830144;"RISPERIDONA -"
1000;68107390;"HEXAMETAFOSFATO DE SODIO -"
1001;65350030;"PINCA, USO VETERINARIO -"
1002;64982840;"BISACODIL + ASSOCIACOES -"
1003;43400043;"BUCHA PARA MOTO-BOMBA -"
1004;81050330;"SACOLA PLASTICA -"
1005;73500640;"TRAVESSA PARA SERVIR ALIMENTOS -"
1006;10100423;"MOLA DO ACIONADOR DO TRANSPORTADOR"
1007;80100163;"TINTAS PARA MARCACAO DE ROUPAS -"
1008;58350101;"SINTONIZADOR DE SOM -"
1009;61100145;"MICRO-VENTILADOR PARA NO-BREAK"
1010;16800176;"PEDAL ACIONADOR PARA AERONAVES -"
1011;64560023;"APROTININA -"
1012;66850096;"VACUOSTATO -"
1013;56200099;"CHAPA EM POLICARBONATO -"
1014;66412226;"EQUIPAMENTO PARA TESTE DE CALIBRE DE SERINGAS -"
1015;38072220;"UNIAO PARA DE EQUIPAMENTOS DE ESTRADAS -"
1016;64991555;"VACINA C/ENCEF., INFLUENZA, RINOPNEUM. E TETANO -"
1017;42200369;"MANGUEIRA DA VALVULA DO CILINDRO DE MERGULHO -"
1018;42400430;"MACACAO PARA CAPTURA DE ABELHAS -"
1019;85100137;"OLEO -"
1020;37752065;"GAXETA PARA MAQUINAS E EQUIPAMENTOS AGRICOLAS -"
1021;80400353;"COLA ACRILICA -"
1022;80100490;"SYNTECO -"
1023;89050061;"MORTADELA -"
1024;64120066;"COLESTIRAMINA -"
1025;64981185;"ENTACAPONA -"
1026;64240193;"LETROZOL -"
1027;89200144;"POLVILHO -"
1028;37100289;"PLANTADEIRA E ADUBADEIRA, MANUAL -"
1029;70350710;"MODULO TRANSCEPTOR -"
1030;25320122;"CARDAN USO VEICULAR -"
1031;25900021;"TANQUES OLEO PARA SISTEMA HIDRAULICO DE VEICULOS -"
1032;25351516;"SELETORES DE LUZES ALTA E BAIXA DE VEICULOS -"
1033;64120112;"NALTREXONA -"
1034;25900242;"ELETRO VENTILADOR DO RADIADOR USO VEICULAR -"
1035;65172272;"TRANSDUTOR PARA APARELHO DE ULTRA-SOM -"
1036;65181174;"MONITOR REGULADOR DE FUNCOES ORGANICAS -"
1037;65400402;"ANEL PARA OFTALMOLOGIA -"
1038;45100390;"BOX PARA BANHEIRO -"
1039;65172787;"ELIMINADOR DE PILHAS P/EQUIPAMENTOS MED./HOSP -"
1040;65180011;"BRONCOSCOPIO -"
1041;48200085;"REGISTROS DE ALIVIO -"
1042;59700068;"TUBOS ISOLANTES -"
1043;66411238;"MALETA PARA LABORATORIO -"
1044;68105991;"POLIETILENOGLICOL -"
1045;64090043;"GLIMEPIRIDA -"
1046;41300130;"MOLDURA PARA FILTRO DE AR/VENTILACAO/EXAUSTAO -"
1047;65180259;"BANHO DE PARAFINA PARA ELETROTERAPIA -"
1048;38071797;"KIT PISTOES PARA EQUIPAMENTOS -"
1049;53060083;"PARAFUSO CASTELO -"
1050;65350219;"TRANSDUTOR PARA ULTRA-SOM - USO VETERINARIO -"
1051;58971289;"SUPORTE REFIL DE IMPRESSAO PARA FAC-SIMILE -"
1052;64981312;"ZIPRASIDONA -"
1053;25300873;"SISTEMA ABS DE FREIO VEICULAR -"
1054;68300034;"GAS COMBUSTIVEL -"
1055;25601342;"TERMOSTATO RADIADOR MOTOR AUTOMOTIVO -"
1056;64981207;"SULFATO DE HIDROXICLOROQUINA -"
1057;70250227;"JAZ DRIVE -"
1058;25970461;"CALCO PARA VIATURA -"
1059;53400402;"CILINDRO PARA FECHADURAS -"
1060;43400132;"GUARNICAO PARA COMPRESSOR -"
1061;53050037;"PARAFUSOS METRICOS AUTO-ATARRACHANTES -"
1062;59050209;"VARISTOR -"
1063;44750080;"TRIPE REFRATARIO PARA CALDEIRA -"
1064;45100233;"ASSENTO PARA VASO SANITARIO -"
1065;65181603;"DESFIBRILADOR CARDIACO -"
1066;42400716;"ALMOFADA PNEUMATICA -"
1067;32350384;"ELETRONICO DA MOTOSSERRA -"
1068;65180461;"ASPIRADOR DE SECRECAO -"
1069;44750102;"ATUADOR MONTADO PARA VALVULA DE CALDEIRA -"
1070;68500858;"PARAFINA -"
1071;53060024;"PARAFUSOS COM PORCA, AUTO-ROSCANTES, PARA RODAS -"
1072;64480070;"SOLUCAO SALINA PARA IRRIGACAO TECIDOS OCULARES -"
1073;75200597;"BLOCO AUTOADESIVO PARA RECADOS -"
1074;65320239;"CAMPO BABADOR -"
1075;65221478;"FILTRO TUBO MONTADO PARA CUSPIDEIRA ODONTO -"
1076;64981193;"GABAPENTINA -"
1077;65221516;"CARENAGEM PARA EQUIPAMENTOS ODONTO -"
1078;65250508;"TANQUE PARA RADIOGRAFIA -"
1079;79200311;"SACO ALVEJADO -"
1080;32350180;"PROTECAO DA MOTOSSERRA -"
1081;65154070;"KIT PARA COLOSTOMIA USO CIRURGICO -"
1082;63100096;"PELICULA -"
1083;65181956;"APARELHO ESTIMULADOR FISIOTERAPICO -"
1084;64991245;"FUROSEMIDA, USO VETERINARIO -"
1085;24250058;"CARRETA AGRICOLA -"
1086;68106440;"KIT COMBICHECK 10 PARA CALIBRACAO DE FOTOMETRO -"
1087;65150562;"DISPOSITIVO PARA IRRIGACAO -"
1088;36102369;"SEPARADOR PARA MAQUINAS INDUSTRIA GRAFICA -"
1089;68107501;"CLORETO DE CESIO P.A. -"
1090;68106408;"REAGENTE DE OXIDASE -"
1091;87300060;"PLACA E/OU ETIQUETA PARA IDENTIFICACAO PLANTAS -"
1092;56300174;"CALHA, NAO METALICA -"
1093;79300081;"RESTAURADOR DE BRILHO -"
1094;68107110;"DICICLOHEXILAMINA"
1095;42400376;"KIT DE SEGURANCA PARA CICLISTA -"
1096;65151348;"FLUXOMETROS USO MEDICO HOSPITALAR -"
1097;36950203;"CONJUNTO COMPLETO PARA ENGARRAFAMENTO -"
1098;70350140;"UNIDADE DE REFRIGERACAO -"
1099;65250060;"APARELHO DE RAIO-X USO ODONTO -"
1100;64480097;"OLEO DE SILICONE, USO OFTALMICO -"
1101;25350340;"ACENDEDOR DE CIGARROS USO VEICULAR -"
1102;42100186;"CARRETEL PARA ENROLAR MANGUEIRA/MANGOTE INCENDIO -"
1103;53500237;"TACO LIXADOR -"
1104;43400086;"FLANGE DA BOMBA DE MOTO-BOMBA -"
1105;78300614;"GAIOLA PARA PLAYGROUND -"
1106;41601580;"CARTA GRAFICA -"
1107;38073021;"EMBREAGEM PARA EQUIPAMENTOS ESTRADAS -"
1108;98600150;"ROLO PARA PINTURA - OBRAS -"
1109;39300218;"RETENTOR PARA EQUIPAMENTOS MOVIMENTACAO MATERIAL -"
1110;64980855;"DEXAMETASONA + ASSOCIACOES -"
1111;68107030;"XILOSE -"
1112;65180828;"ESPECULO RETRATOR -"
1113;56800479;"CAPA DE BAGUETE -"
1114;67500013;"PAPEL FOTOGRAFICO -"
1115;34550062;"BEDAME -"
1116;66404851;"UNIDADE FILTRANTE -"
